::ffff:127.0.0.1 - - [18/Jul/2022:21:43:56 +0000] "POST /api/users HTTP/1.1" 201 323 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:14:01 +0000] "POST /api/users/login HTTP/1.1" 200 279 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:14:15 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:14:22 +0000] "POST /api/users/login HTTP/1.1" 400 293 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:15:03 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:16:03 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:17:03 +0000] "GET /api/users/me HTTP/1.1" 400 347 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:20:16 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:20:37 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:20:37 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:20:38 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:20:38 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:20:38 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:20:38 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:20:38 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:21:37 +0000] "GET /api/users/profile/me HTTP/1.1" 404 159 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:21:46 +0000] "GET /api/users/search/me HTTP/1.1" 400 347 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:21:50 +0000] "GET /api/users/search/b HTTP/1.1" 200 457 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:22:02 +0000] "GET /api/users/search/le HTTP/1.1" 200 230 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:25:01 +0000] "GET /api/users/profile HTTP/1.1" 404 156 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:25:03 +0000] "GET /api/users/profile HTTP/1.1" 404 156 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:26:00 +0000] "GET /api/users/profile HTTP/1.1" 500 1440 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:30:17 +0000] "POST /api/users/login HTTP/1.1" 200 286 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:30:20 +0000] "GET /api/users/profile HTTP/1.1" 500 1440 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:32:37 +0000] "GET /api/users/profile HTTP/1.1" 500 1440 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:22:32:54 +0000] "GET /api/users/profile HTTP/1.1" 500 1440 "-" "Thunder Client (https://www.thunderclient.com)"
